videoId,permalink_url_y,title,message,post_created_time,Primary_Category_1,Secondary_Category_1_revisited,Video_Type_1,Tags,visual_first_3_seconds,voice_first_3_seconds,background_music_type_first_3_seconds,thumbnail,thumbnail_Sentiment,seven_day_views
2540323129578595,https://www.facebook.com/1954072204870360/posts/2540323129578595/,Farmer Becomes Millionaire By Producing Onions,"किस तरह खेती कर ये किसान कमा रहा है लाखों रुपए?

Ministry of Agriculture & Farmer’s Welfare, Government of India",2019-12-31 15:00:15,Business,Person Specific,"Profile, Shocking/Surprising","Agriculture & Farming, Farmers' Markets & Farm Stands, Farmer grows onion, mallikarjun, Rich farmer",other,text only (to),neutral,"Object, Commoner",Neutral ,16158.0
2535444810066427,https://www.facebook.com/1954072204870360/posts/2535444810066427/,NEWJ Rewinds 2019 - Top 5 Twitter Trends Of 2019,"2019 में क्या थे ट्विटर के टॉप 5 ट्रेंडिंग हैशटैग?

#NEWJRewinds2019",2019-12-27 20:30:15,Others,"News, Facts",Compilation,"Lok sabha elections, Pulwama, AYODHYA Verdict, Chandrayaan2, World Cup 2019, Twitter, Tweets, Hashtags",other,text only (to),neutral,Object,Neutral ,1129.0
2532053177072257,https://www.facebook.com/1954072204870360/posts/2532053177072257/,Mamata Banerjee's 'CAA-CAA Chi-Chi' Protest,कौन सा रैप लेकर आईं ममता बैनर्जी?,2019-12-23 12:07:15,Politics,Protests/Rallies,Controversial,not editable,famous personality (fp), voice of famous personality (fpv),neutral,Famous Personality,Neutral ,28811.0
2532163343727907,https://www.facebook.com/1954072204870360/posts/2532163343727907/,CAA Supporters Organised Peaceful Rallies,नागरिकता कानून पर फिर से क्यों सड़कों पर उतरे लोग?,2019-12-24 10:00:15,Politics,"Protests/Rallies, News","Informative, Trending","Nagpur, CAA Protest, CAA support rally, Peaceful rally in CAA support, Citizenship Amendment Act, NRC CAA Protest, CAA rally in Nagpur RSS BJP, RSS BJP organise CAA rally",Crowd,text only (to),loud,Crowd,Action,15473.0
2532424340368474,https://www.facebook.com/1954072204870360/posts/2532424340368474/,JMM-Congress Alliance Come Up Trumps In Jharkhand Elections 2019,"खंड खंड में आया झारखंड का परिणाम

Jharkhand Mukti Morcha - JMM Indian National Congress - Jharkhand BJP Jharkhand",2019-12-23 20:13:15,Politics,"News, Facts",Informative,"Indian National Congress, Jharkhand assembly polls, Hemant Soren, JMM, BJP loses in Jharkhand, Jharkhand elections",commoner (np),text only (to),neutral,Commoner,Neutral ,4205.0
2530047393939502,https://www.facebook.com/1954072204870360/posts/2530047393939502/,Pakistan's Claim On Hyderabad Nizam's Treasure Falls Flat-Faced,"भारत के खिलाफ जाना पाकिस्तान को फिर पड़ा भारी, देना होगा 60 लाख पाउंड जुर्माना",2019-12-22 10:00:15,Global News,"Judicial, News",Controversial,"Nagpur, CAA Protest, CAA support rally, Peaceful rally in CAA support, Citizenship Amendment Act, NRC CAA Protest, CAA rally in Nagpur RSS BJP, RSS BJP organise CAA rally",commoner (np),text only (to),loud,Object,Neutral ,11580.0
2529986387278936,https://www.facebook.com/1954072204870360/posts/2529986387278936/,Virat Kohli Tops The Forbes India Celebrity 100 List,"टॉप 100 सेलेब्रिटिज में सबसे उपर किंग कोहली

Virat Kohli Forbes India",2019-12-22 18:00:15,Sports & Games,"Cricket, Famous Personality, Award/Achievement",General ,"Virat Kohli, Virat Kohli in top 100 forbes, Forbes, Top celebrities India, Salman Khan, Akshay Kumar",famous personality (fp),text only (to),relevant,Famous Personality,Neutral ,6179.0
2530057247271850,https://www.facebook.com/1954072204870360/posts/2530057247271850/,Viral - Man Produces Sound Of Truck Siren Through His Vocal Chords,इस आदमी और ट्रक के बीच क्या है कनेक्शन?,2019-12-21 14:56:15,Skill & Art ,"X-Factor, Music, Person Specific","Shocking/Surprising, Viral","man produces truck sound, Anand Mahindra shares truck sound video, trucks, Indian transport, Trucks in india, Funny video, viral, trending",commoner (np), common voice (optv),no music,Object,Neutral ,13465.0
2540445899566318,https://www.facebook.com/1954072204870360/posts/2540445899566318/,Dr Bindu Menon's 'Neurology On Wheels',"किस तरह दिमाग संबंधी रोगों का मुफ्त इलाज कर रही हैं डॉ बिंदू मेनन?

Axon Neuro and Rehab Care",2020-01-02 10:00:15,Lifestyle,"Health, Social Work, Person Specific","Profile, Inspiring","Neuroscience, dr bindu menon, neurology on wheels, axon neuro and rehab care, mobile clinic, social service",commoner (np),text only (to),neutral,Commoner,"Happy, Action",20526.0
2532085700402338,https://www.facebook.com/1954072204870360/posts/2532085700402338/,NEWJ Rewinds 2019 - Rahul Gandhi Continues To Entertain,"2019 में कहां-कहां फंसे राहुल गांधी?

#NEWJRewinds2019",2019-12-23 21:30:15,Politics,"Famous Personality, Bloopers","Funny, Compilation","Rahul Gandhi funny, Rahul Gandhi aloo sona, Rahul Gandhi vs Modi speech, Rahul gandhi speech, Rahul Gandhi comed, Flashback videos, throwback videos, Rahul Gandhi Pappu",famous personality (fp), voice of famous personality (fpv),relevant,Famous Personality,Happy ,21084.0
2529314577346117,https://www.facebook.com/1954072204870360/posts/2529314577346117/,Key Takeaways From IPL 2020 Auctions,"आईपीएल ऑक्शन 2020 के वो 5 खिलाड़ी, जिनके बारे में ये बातें जानना है जरुरी

IPL - Indian Premier League",2019-12-20 20:46:15,Sports & Games,"Cricket, News",Event,"IPL, Indian Premier League, Pat Cummins, IPL Auctions, Piyush Chawla, Praveen Tambe, Aaron Finch",other,text only (to),relevant,Famous Personality,Proud,8692.0
2530081497269425,https://www.facebook.com/1954072204870360/posts/2530081497269425/,Lesser Known Fact About PV Narsimha Rao's Death,क्यों पूर्व प्रधानमंत्री पीवी नरसिम्हा राव के शव के लिए नहीं खुले थे कांग्रेस मुख्यालय के दरवाजे?,2019-12-23 08:00:15,Politics,"Famous Personality, Facts",Shocking/Surprising,not editable,famous personality (fp),text only (to),relevant,Famous Personality,Neutral ,104966.0
2529948070616101,https://www.facebook.com/1954072204870360/posts/2529948070616101/,The Tragic Story Of Dhanushkodi Town,जानिए कहां है वो भूतिया शहर जहां एक रात में गायब हो गई 115 यात्रियों से भरी ट्रेन?,2019-12-23 10:00:15,Places,"History, Tourism, Facts",Shocking/Surprising,"Tamil Nadu, Rameswaram, Dhanush Kodi, Ghost town Dhanushkodi, Dhanuskodi Incident, Dhanushkohi Tourist place",other,text only (to),relevant,Object,Neutral ,15362.0
2528279897449585,https://www.facebook.com/1954072204870360/posts/2528279897449585/,Citizenship Amendment Act (CAA) - Truth and Lies,"नागरिकता कानून - क्या सच, क्या झूठ?",2019-12-19 20:35:15,Government,"Policies/Norms/Rules, Facts","Controversial, Informative",not editable,Crowd,text only (to),relevant,Crowd,Action,29034.0
2528060440804864,https://www.facebook.com/1954072204870360/posts/2528060440804864/,Man Jumps Before Local Train At Kurla Station In Mumbai,चलती लोकल ट्रेन के आगे क्यों कूद पड़ा ये शख्स?,2019-12-19 16:35:15,Judiciary & Crime,"Person Specific, Crime",Shocking/Surprising,"Mumbai, Maharashtra, Kurla Station, Local Train At Kurla Station, suicide, Suicide At Kurla Station, Viral Video",Crowd,text only (to),relevant,Crowd,Neutral ,3517.0
2528117664132475,https://www.facebook.com/1954072204870360/posts/2528117664132475/,Controversial Speech Of Congress MLA Against Home Minister Amit Shah Creates Social Buzz,भाषण के दौरान गृह मंत्री अमित शाह के खिलाफ कांग्रेस विधायक का विवादित भाषण,2019-12-20 10:00:15,Politics,"Statement/Speech, Famous Personality",Controversial,"Bihar, Controversial Speech, Tauseef Alam, Congress MLA, Home Minister Amit Shah, Controversial Speech Against Home Minister Amit Shah, Kishanganj",commoner (np), common voice (optv),no music,Commoner,Neutral ,15248.0
2547902955487279,https://www.facebook.com/1954072204870360/posts/2547902955487279/,Nirbhaya Case - All You Need To Know About Black Warrant,"जानें क्या होता है 'ब्लैक वारंट', जिससे निर्भया के मुजरिमों को मिली मौत की सजा?

#NirbhayaCase",2020-01-07 17:04:15,Judiciary & Crime,"Facts, Crime",Explainers,"Nirbhaya Case, black warrant, death warrant against Nirbhaya victims",other,other,no music,Object,Neutral ,21605.0
2536245293319712,https://www.facebook.com/1954072204870360/posts/2536245293319712/,80-Year-Old Chandrabhaga Shinde Starts Pani Puri Business To Pay Off Loans,क्यों 80 साल की उम्र में ये महिला बेच रही है पानी पुरी?,2019-12-28 18:00:15,Business,"Food, Person Specific",Shocking/Surprising,"Maharashtra, chandrabhaga shindi pani puri stall, Pimpri, Pani puri stall, pani puri business, 80-year-old pani puri business",commoner (np),text only (to),relevant,Commoner,Happy ,27618.0
2529959117281663,https://www.facebook.com/1954072204870360/posts/2529959117281663/,NEWJ Rewinds 2019 - Top Politicians' Bloopers That Made Headlines,"कब-कब फिसली नेताओं की जुबान?

#NEWJRewinds2019",2019-12-21 20:30:15,Politics,"Bloopers, Famous Personality","Funny, Compilation","Slip of tongue, Piyush Goyal Einstein, Rahul Gandhi bloopers, Sharad Yadav Boforce, Priyanka Gandhi, Congress leader hails Priyanka Chopra, Priyanka Chopra zindabad, Nirahua",commoner (np),text only (to),relevant,Famous Personality,Happy ,7556.0
2536204716657103,https://www.facebook.com/1954072204870360/posts/2536204716657103/,India's Only Brain Museum In Bengaluru,"ये है देश का पहला और इकलौता ब्रेन म्यूजियम, क्या है इस म्यूजियम में खास?",2019-12-29 18:00:15,Places,Science,Informative,"Neuroscience, Bangalore, India, India's first brain museum, nimhans, Brain museum in India",other,text only (to),relevant,Object,Neutral ,30421.0
2527070470903861,https://www.facebook.com/1954072204870360/posts/2527070470903861/,Uninformed CAA Protesters Exposed,कानून के बारे में पता नहीं है कुछ लेकिन फिर भी कर रहे हैं विरोध,2019-12-18 15:00:15,Politics,Protests/Rallies,"Informative, Controversial",not editable,Crowd, common voice (optv),relevant,Crowd,Anger,22265.0
2527082830902625,https://www.facebook.com/1954072204870360/posts/2527082830902625/,Innings That Led The Making Of Virat Kohli,"क्यों पिता की मौत के बाद भी मैदान पर टिके थे विराट कोहली?

Virat Kohli",2019-12-19 09:00:15,Sports & Games,"Cricket, Famous Personality",General ,no tags,famous personality (fp), voice of famous personality (fpv),loud,Famous Personality,Happy ,7623.0
2527232840887624,https://www.facebook.com/1954072204870360/posts/2527232840887624/,Truth Behind The Rumours Spread During Jamia Protest,"हिंसा के बाद दिल्ली पुलिस पर लगते आरोपों का क्या है सच?

#FactCheck",2019-12-18 20:30:15,Judiciary & Crime,"Protests/Rallies, Facts, Religion","Informative, Controversial","Delhi Police, Jamia Milia, CAA Protest, Jamia Exposed, Students Protest in Delhi, DTC buses burnt",other,other,relevant,Commoner,Action,28807.0
